Animal Name,Class,Order,Family,Is_Endangered,Length(cm),Lifespan(years),Weight(kg),Diet,Asia,Europe,Africa,South-America,North-America,Central-America,Antarctica,Oceania,Ocean,Eurasia
Squirrel Monkey,13,Primates,Cebidae,0.0,1114.242495994122,17.5,0.925,4,0,0,0,1,0,1,0,0,0,0
Squirrelfish,0,Beryciformes,Holocentridae,0.0,20.32,3.0,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Sri Lankan Elephant,13,Proboscidea,Elephantidae,1.0,1114.242495994122,62.5,1.5,2,1,0,0,0,0,0,0,0,0,0
Stag Beetle,11,Coleoptera,Lucanidae,1.0,665.0,5.0,500.0,2,0,1,0,0,1,0,0,0,0,0
Star-nosed mole,13,Eulipotyphla,Talpidae,0.0,1750.0,3.5,1.0052910052910051,0,0,0,0,0,1,0,0,0,0,0
Stargazer Fish,0,Trachiniformes,Uranoscopidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,0,0,1,0,0,1,1,0
Steller’s Sea Cow,13,Sirenia,Dugongidae,1.0,850.0,65.0,4004.4,2,0,0,0,0,0,0,0,0,1,0
Stiletto Snake,16,Squamata,Lamprophiidae,0.0,1400.0,17.0,1601.274827419837,0,1,0,1,0,0,0,0,0,0,0
Stoat,13,Carnivora,Mustelidae,0.0,1114.242495994122,5.0,12.34567901234568,0,1,1,0,0,1,0,0,0,0,1
Stonechat,4,Passeriformes,Muscicapidae ,0.0,11.43,6.0,0.01700969552645,3,1,1,1,0,0,0,0,0,0,0
Stonefish,0,Scorpaeniformes,Scorpaenidae,0.0,48.26,7.5,2.267964547178199,0,0,0,0,0,0,0,0,0,1,0
Stork,4,Ciconiiformes,Ciconiidae,0.0,106.68,28.5,3.068181818181818,0,1,1,1,1,1,1,0,1,1,1
Striped Hyena,13,Carnivora,Hyaenidae,0.0,107.5,24.0,33.33907884351952,4,1,1,1,0,0,0,0,0,0,0
Striped Rocket Frog,2,Anura,Hylidae,0.0,525.0,12.5,0.2292768959435626,0,0,0,0,0,0,0,0,1,1,0
Stupendemys,16,Testudines,Podocnemididae,1.0,330.0,110.0,1145.0,4,0,0,0,1,0,0,0,0,0,0
Sturgeon,0,Acipenseriformes,Acipenseridae,1.0,670.5600000000001,55.0,45.58608739828179,0,0,0,0,0,0,0,0,0,1,0
Styracosaurus,16,Ornithischia,Ceratopsidae,1.0,548.64,19.474841669993218,2.7,2,0,0,0,0,1,0,0,0,0,0
Sugar Glider,13,Diprotodontia,Petauridae,0.0,18.5,10.0,0.175,4,1,0,0,0,0,0,0,0,0,0
Sulcata Tortoise,16,Testudines,Testudinidae,1.0,76.2,70.0,63.27621086627175,2,0,0,1,0,0,0,0,0,0,0
Sumatran Elephant,13,Proboscidea,Elephantidae,1.0,1114.242495994122,62.5,1.5,2,1,0,0,0,0,0,0,0,0,0
Sumatran Orang-utan,13,Primates,Hominidae,1.0,1114.242495994122,35.0,56.0,4,1,0,0,0,0,0,0,0,0,0
Sumatran Rhinoceros,13,Perissodactyla,Rhinocerotidae,1.0,225.0,37.5,650.0,2,1,0,0,0,0,0,0,0,0,0
Sumatran Tiger,13,Carnivora,Felidae,1.0,1114.242495994122,21.5,115.0,0,1,0,0,0,0,0,0,0,0,0
Summer Tanager,4,Passeriformes,Cardinalidae,0.0,16.51,5.0,0.01700969552645,3,0,0,0,1,1,1,0,0,0,0
Sun Bear,13,Carnivora,Ursidae,1.0,1114.242495994122,22.5,45.0,4,1,0,0,0,0,0,0,0,0,0
Sunbeam Snake,16,Squamata,Xenopeltidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,1,0,0,0,0,0,0,0,0,0
Sunset Ball Python,16,Squamata,Pythonidae,0.0,5.0,19.474841669993218,2.4947610018960185,4,0,0,1,0,0,0,0,0,0,0
Super Pastel Ball Python,16,Squamata,Pythonidae,0.0,121.92,25.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Supersaurus,16,Dinosauria,Diplodocidae,1.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,1,0,0,1,0,0,0,0,0
Swai Fish,0,Siluriformes,Pangasiidae,1.0,91.44,19.474841669993218,34.090909090909086,4,1,0,0,0,0,0,0,0,0,0
Swainson’s Hawk,4,Accipitriformes,Accipitridae,0.0,49.53,10.0,1.0886229826455356,0,0,0,0,1,1,1,0,0,0,0
Swan,4,Anseriformes,Anatidae,0.0,12050.0,10.0,12.5,4,1,1,1,1,1,1,0,1,1,1
Syrian Hamster,13,Rodentia,Cricetidae,1.0,600.0,2.0,162500.0,4,1,1,0,0,0,0,0,0,0,0
Taipan,16,Squamata,Elapidae,0.0,216.408,12.5,1601.274827419837,0,0,0,0,0,0,0,0,1,1,0
Takin,13,Artiodactyla,Bovidae,1.0,185.0,20.0,560.0,2,1,0,0,0,0,0,0,0,0,0
Tang,0,Perciformes,Acanthuridae,0.0,91.44,30.0,0.6803893641534596,4,0,0,0,0,0,0,0,0,1,0
Tangerine Leopard Gecko,16,Squamata,Eublepharidae,0.0,22.86,17.5,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Tapanuli Orang-utan,13,Primates,Hominidae,1.0,1114.242495994122,35.0,56.0,4,1,0,0,0,0,0,0,0,0,0
Tapir,13,Perissodactyla,Tapiridae,1.0,1114.242495994122,25.0,225.0,2,1,0,0,1,0,0,0,0,0,0
Tarantula Hawk,11,Hymenoptera,Pompilidae,0.0,5.08,19.474841669993218,0.0144582411974825,4,1,0,1,1,1,1,0,1,1,0
Tarbosaurus,16,Saurischia,Tyrannosauridae,1.0,1082.04,25.0,4500.0,0,1,0,0,0,0,0,0,0,0,0
Tarpon,0,Elopiformes,Megalopidae,1.0,182.88,40.0,45.35929094356398,0,0,0,0,0,0,0,0,0,1,0
Tarsier,13,Primates,Tarsiidae,1.0,1114.242495994122,16.0,4.320987654320987,0,1,0,0,0,0,0,0,1,1,0
Tasmanian Devil,13,Dasyuromorphia,Dasyuridae,0.0,1114.242495994122,6.5,7.0,4,0,0,0,0,0,0,0,1,1,0
Tasmanian Tiger,13,Dasyuromorphia,Thylacinidae,1.0,114.3,10.0,19.050902196296867,0,0,0,0,0,0,0,0,1,1,0
Tasmanian Tiger Snake,16,Squamata,Elapidae,0.0,138.684,15.0,2.8576353294445305,4,0,0,0,0,0,0,0,1,1,0
Tawny Frogmouth,4,Caprimulgiformes,Podargidae,0.0,43.18,14.0,0.5102908657935022,0,0,0,0,0,0,0,0,1,1,0
Tawny Owl,4,Strigiformes,Strigidae,0.0,1114.242495994122,5.0,17.636684303350968,4,1,1,0,0,0,0,0,0,0,1
Teddy Bear Hamster,13,Rodentia,Cricetidae,1.0,15.24,2.5,0.1247377671939672,2,1,1,0,0,0,0,0,0,0,0
Telescope Fish,0,Aulopiformes,Giganturidae,0.0,12.7,15.5,1601.274827419837,4,0,0,0,0,0,0,0,0,1,0
Tetra,0,Characiformes,Characidae,0.0,1114.242495994122,3.5,1601.274827419837,4,0,0,0,1,0,0,0,0,0,0
Texas Blind Snake,16,Squamata,Leptotyphopidae,0.0,17.78,19.474841669993218,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Texas Coral Snake,16,Squamata,Elapidae,0.0,1114.242495994122,12.5,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Texas Garter Snake,16,Squamata,Colubridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Texas Indigo Snake,16,Squamata,Colubridae,0.0,1114.242495994122,15.0,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Texas Night Snake,16,Squamata,Colubridae,0.0,43.18,12.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Texas Rat Snake,16,Squamata,Colubridae,0.0,152.4,15.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Texas Spiny Lizard,16,Squamata,Phrynosomatidae,0.0,25.4,4.5,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Thalassomedon,16,Plesiosauria,Elasmosauridae,1.0,1100.0,19.474841669993218,0.0036,0,0,0,0,0,1,0,0,0,0,0
Thanatosdrakon,16,Pterosauria,Azhdarchidae,1.0,792.48,19.474841669993218,250.0,0,0,0,0,1,0,0,0,0,0,0
Thornback Ray,8,Rajiformes,Rajidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,1,1,1,0,0,0,0,0,1,1
Thorny Devil,16,Squamata,Agamidae,0.0,1114.242495994122,16.0,2.91005291005291,4,0,0,0,0,0,0,0,1,1,0
Thresher Shark,8,Lamniformes,Alopiidae,0.0,609.6,34.5,289.1654797652203,4,0,0,0,0,0,0,0,0,1,0
Thrush,4,Passeriformes,Turdidae,0.0,22.479,7.0,0.0983727391279696,4,1,1,1,1,1,1,0,1,1,1
Thylacoleo carnifex,13,Diprotodontia,Thylacoleonidae,1.0,149.86,19.474841669993218,146.056916838276,0,0,0,0,0,0,0,0,1,1,0
Thylacosmilus,13,Sparassodonta,Thylacosimilidae,1.0,121.92,19.474841669993218,99.79044007584076,0,0,0,0,1,0,0,0,0,0,0
Tibetan Fox,13,Carnivora,Canidae,0.0,2600.0,9.0,10.0,0,1,0,0,0,0,0,0,0,0,0
Tiger,13,Carnivora,Felidae,1.0,1114.242495994122,21.5,283.5,0,1,0,0,0,0,0,0,0,0,1
Tiger Beetle,11,Coleoptera,Carabidae,1.0,2.54,2.5,1000.0,0,1,1,1,1,1,1,1,1,1,1
Tiger Rattlesnake,16,Squamata,Viperidae,0.0,76.2,19.474841669993218,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Tiger Salamander,2,Caudata,Ambystomatidae,0.0,1114.242495994122,12.5,5.99647266313933,0,0,0,0,0,1,0,0,0,1,0
Tiger Shark,8,Carcharhiniformes,Carcharhinidae,0.0,1114.242495994122,27.0,510.0,0,0,0,0,0,0,0,0,0,1,0
Tiger snake,16,Squamata,Elapidae,0.0,182.88,12.5,0.8391468824559336,0,0,0,0,0,0,0,0,1,1,0
Timor python,16,Squamata,Pythonidae,1.0,198.12,20.0,9.071858188712795,4,1,0,0,0,0,0,0,0,0,0
Tire Track Eel,0,Synbranchiformes,Mastacembelidae,0.0,44.196,13.0,1.814371637742559,0,1,0,0,0,0,0,0,0,0,0
Titanoboa,16,Squamata,Boidae,1.0,1114.242495994122,19.474841669993218,1601.274827419837,4,1,1,1,1,1,1,1,1,1,1
Toadfish,0,Batrachoidiformes,Batrachoididae,0.0,3225.0,13.5,2.675,0,0,0,0,0,0,0,0,0,1,0
Torkie,13,Carnivora,Canidae,0.0,24.13,14.0,3.855539730202938,4,0,0,0,0,1,0,0,0,0,0
Tortoise,16,Testudines,Testudinidae,1.0,1114.242495994122,90.0,150.05,2,1,1,1,1,1,1,0,1,1,1
Toucan,4,Piciformes,Ramphastidae,0.0,1114.242495994122,16.0,14.285714285714285,4,0,0,0,1,1,1,0,0,0,0
Tree Frog,2,Anura,Hylidae,0.0,1114.242495994122,3.0,0.3350970017636684,0,1,1,1,1,1,1,0,1,1,1
Tree Kangaroo,13,Diprotodontia,Macropodidae,1.0,68.88480000000001,17.5,7.937875915123695,4,0,0,0,0,0,0,0,1,1,0
Tree Snake,16,Squamata,Colubridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,0,0,0,0,0,1,1,0
Tree swallow,4,Passeriformes,Hirundinidae,0.0,12.954,19.474841669993218,21.0,4,0,0,0,0,1,1,0,0,0,0
Treecreeper,4,Passeriformes,Certhiidae,0.0,11.43,2.5,0.0082213528377842,4,1,1,0,0,0,0,0,1,1,0
Triggerfish,0,Tetraodontiformes,Balistidae,0.0,13.97,14.0,1601.274827419837,4,0,0,0,0,0,1,0,0,1,0
Tropicbird,4,Phaethontiformes,Phaethontidae,0.0,8750.0,13.0,0.5,0,0,0,0,0,0,0,0,0,1,0
Trout,0,Salmoniformes,Salmonidae,0.0,45.72,29.0,9.071858188712795,0,1,1,0,0,1,0,0,0,0,0
Tsetse Fly,11,Diptera,Glossinidae,0.0,0.9525,0.3333333333333333,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Tuatara,16,Sphenodontia,Sphenodontidae,0.0,1114.242495994122,75.0,340.9090909090909,0,0,0,0,0,0,0,0,1,1,0
Tufted Coquette,4,Apodiformes,Trochilidae,0.0,6.604,4.0,0.0022963088960707,4,0,0,0,1,0,1,0,0,0,0
Tufted Titmouse,4,Passeriformes,Paridae,0.0,14.986,2.1,0.0264550264550264,4,0,0,0,0,1,0,0,0,0,0
Tuna,0,Scombriformes,Scombridae,0.0,900.0,40.0,0.4545454545454545,4,0,0,0,0,0,0,0,0,1,0
Turkey,4,Galliformes,Phasianidae,0.0,1114.242495994122,5.5,7.0,4,0,0,0,0,1,1,0,0,0,0
Turkey Vulture,4,Accipitriformes,Cathartidae,0.0,76.2,16.0,1.587575183024739,0,0,0,0,1,1,1,0,0,0,0
Tusoteuthis,7,Octopoda,Muensterellidae,1.0,950.0,19.474841669993218,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Twig Snake,16,Squamata,Colubridae,0.0,121.92,10.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Tylosaurus,16,Squamata,Mosasauridae,1.0,1249.68,19.474841669993218,100.22727272727272,0,0,0,0,0,1,0,0,0,0,0
Uakari,13,Primates,Pitheciidae,1.0,4750.0,19.0,3.25,4,0,0,0,1,0,0,0,0,0,0
Uguisu,4,Passeriformes,Cettiidae,0.0,1525.0,3.5,0.6525573192239859,4,1,0,0,0,0,0,0,0,0,0
Uinta Ground Squirrel,13,Rodentia,Sciuridae,0.0,29.21,19.474841669993218,0.3175143164937347,2,0,0,0,0,1,0,0,0,0,0
Uintatherium,13,Dinocerata,Uintatheriidae,1.0,1114.242495994122,19.474841669993218,1601.274827419837,2,1,0,0,0,1,0,0,0,0,0
Umbrellabird,4,Passeriformes,Cotingidae,1.0,1114.242495994122,16.0,15.696649029982362,4,0,0,0,1,1,1,0,0,0,0
Unau (Linnaeus’s Two-Toed Sloth),13,Pilosa,Choloepodidae,0.0,64.77,30.0,6.0,4,0,0,0,1,0,0,0,0,0,0
Underwing Moth,11,Lepidoptera,Erebidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,1,1,0,0,1,0,0,0,0,0
Upland Sandpiper,4,Charadriiformes,Scolopacidae,0.0,30.48,4.0,0.1700969552645007,3,0,0,0,1,1,1,0,0,0,0
Ural owl,4,Strigiformes,Strigidae,0.0,1114.242495994122,24.0,102.5,0,1,1,0,0,0,0,0,0,0,1
Urial,13,Artiodactyla,Bovidae,1.0,1114.242495994122,10.0,89.99283323203093,2,1,0,0,0,0,0,0,0,0,1
Urutu Snake,16,Squamata,Serpentes,0.0,124.46,15.2,1601.274827419837,0,0,0,0,1,0,0,0,0,0,0
Vampire Bat,13,Chiroptera,Phyllostomidae,0.0,1114.242495994122,10.0,1.3403880070546736,0,0,0,0,1,0,1,0,0,0,0
Vaquita,13,Artiodactyla,Phocoenidae,1.0,137.16,20.0,40.90909090909091,4,0,0,0,0,1,0,0,0,1,0
Vegavis,4,Vegaviiformes,Vegaviidae,1.0,60.96,19.474841669993218,2.267964547178199,0,0,0,0,0,0,0,1,0,0,0
Vermilion Flycatcher,4,Passeriformes,Tyrannidae,0.0,13.462,4.5,0.0124737767193967,3,0,0,0,1,1,1,0,0,0,0
Vervet Monkey,13,Primates,Cercopithecidae,0.0,5600.0,18.0,4.25,4,0,0,1,0,0,0,0,0,0,0
Vicuña,13,Artiodactyla,Camelidae,0.0,149.352,17.5,49.99999999999999,2,0,0,0,1,0,0,0,0,0,0
Vine Snake,16,Squamata,Colubridae,0.0,1114.242495994122,15.0,1601.274827419837,0,1,0,1,1,1,1,0,0,0,0
Viper Shark (dogfish),8,Squaliformes,Etmopteridae,0.0,3700.0,19.474841669993218,0.7727272727272726,0,0,0,0,0,0,0,0,0,1,0
Vole,13,Rodentia,Cricetidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,1,1,0,0,1,0,0,0,0,1
Vulture,4,Cathartiformes,Cathartidae,1.0,1114.242495994122,25.0,1.525,0,1,1,1,1,1,1,0,0,0,1
Wahoo Fish,0,Scombriformes,Scombridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Walking Catfish,0,Siluriformes,Clariidae,0.0,2750.0,19.474841669993218,0.9090909090909092,4,1,0,0,0,0,0,0,0,0,0
Wallaby,13,Diprotodontia,Macropodidae,0.0,1114.242495994122,13.5,10.5,2,0,0,0,0,0,0,0,1,1,0
Walleye Fish,0,Perciformes,Percidae,0.0,80.0,20.0,9.09090909090909,0,0,0,0,0,1,0,0,0,0,0
Walrus,13,Carnivora,Odobenidae,0.0,287.5,45.0,200.5,0,0,0,0,0,0,0,0,0,1,0
Wandering Albatross,4,Procellariiforms,Diomedeidae,1.0,12100.0,50.0,4.21841405775145,0,0,0,0,0,0,0,0,0,1,0
Warthog,13,Artiodactyla,Suidae,0.0,1114.242495994122,15.0,100.0,4,0,0,1,0,0,0,0,0,0,0
Water Buffalo,13,Artiodactyla,Bovidae,1.0,1114.242495994122,20.0,650.0,2,1,1,1,0,1,0,0,1,1,1
Water Dragon,16,Squamata,Agamidae,0.0,1114.242495994122,15.0,0.75,4,1,0,0,0,0,0,0,1,1,0
Water Vole,13,Rodentia,Cricetidae,0.0,1800.0,1.25,8.994708994708994,2,0,1,0,0,0,0,0,0,0,0
Wattled Jacana,4,Charadriiformes,Jacanidae,0.0,25.4,6.5,0.1133979701763338,0,0,0,0,1,0,1,0,0,0,0
Weasel,13,Carnivora,Mustelidae,0.0,18.415,2.0,0.1389125134660089,0,1,1,0,0,1,0,0,0,0,1
Wels Catfish,0,Siluriformes,Siluridae,0.0,304.8,80.0,227.27272727272725,4,0,1,0,0,0,0,0,0,0,0
Welsh Black Cattle,13,Artiodactyla,Bovidae,1.0,1114.242495994122,15.0,22.90644192649981,2,1,1,1,0,1,1,0,1,1,0
Western Blind Snake,16,Squamata,Leptotyphlopidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Western Diamondback Rattlesnake,16,Squamata,Viperidae,0.0,4.5,17.5,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Western Gorilla,13,Primates,Hominidae,1.0,1114.242495994122,42.5,150.0,2,0,0,1,0,0,0,0,0,0,0
Western Green Mamba,16,Squamata,Elapidae,0.0,192.024,11.5,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Western Hognose Snake,16,Squamata,Colubridae,0.0,76.2,15.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Western Lowland Gorilla,13,Primates,Hominidae,1.0,1114.242495994122,42.5,150.0,2,0,0,1,0,0,0,0,0,0,0
Western Rat Snake,16,Squamata,Colubridae,0.0,1114.242495994122,20.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Western Tanager,4,Passeriformes,Cardinalidae,0.0,17.526,15.0,0.0297669671712876,3,0,0,0,0,1,1,0,0,0,0
Whale Shark,8,Orectolobiformes,Rhincodontidae,0.0,1114.242495994122,65.0,310.0,0,0,0,0,0,0,0,0,0,1,0
Whimbrel,4,Charadriiformes,Scolopacidae ,0.0,1114.242495994122,18.0,0.3813006747179225,4,1,1,1,0,1,0,0,0,0,0
Whinchat,4,Passeriformes,Muscicapidae,0.0,12.954,4.5,0.0195611498554175,4,0,1,1,0,0,0,0,0,0,0
Whiptail Lizard,16,Squamata,Teiidae,0.0,1.5,19.474841669993218,1601.274827419837,0,0,0,0,1,1,1,0,0,0,0
White Ferret / Albino Ferrets,13,Carnivora,Mustelidae,0.0,6.0,7.5,1.3636363636363635,0,1,1,1,1,1,1,0,1,1,1
White Rhinoceros,13,Perissodactyla,Rhinocerotidae,0.0,1114.242495994122,47.5,220.5,2,0,0,1,0,0,0,0,0,0,0
White Shark,8,Lamniformes,Lamnidae,1.0,472.44,60.0,22.90644192649981,4,0,0,0,0,0,0,0,0,1,0
White Sturgeon ,0,Acipenseriformes,Acipenseridae,1.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
White Tiger,13,Carnivora,Felidae,1.0,284.99999999999994,15.0,220.0,0,1,0,0,0,0,0,0,0,0,1
White-Crowned Sparrow,4,Passeriformes,Passerellidae,0.0,15.494,13.0,0.0269320179168792,4,0,0,0,0,1,1,0,0,0,0
White-Eyed Vireo,4,Passeriformes,Vireonidae,0.0,12.7,10.0,0.0113397970176333,4,0,0,0,0,1,1,0,0,0,0
White-Faced Capuchin,13,Primates,Cebidae,0.0,1114.242495994122,28.0,3.4,4,0,0,0,1,0,1,0,0,0,0
White-tail deer,13,Artiodactyla,Cervidae,0.0,160.0,6.0,136.0,2,0,0,0,1,1,1,0,0,0,0
White-Tailed Eagle,4,Accipitriformes,Accipitridae,0.0,8000.0,22.5,4.886363636363636,0,1,1,0,0,1,0,0,0,0,1
White-tail deer,13,Artiodactyla,Cervidae,0.0,160.0,6.0,136.0,2,0,0,0,1,1,1,0,0,0,0
Whiting,0,Gadiformes,Gadidae,0.0,59.69,20.0,3.0909090909090904,0,0,1,0,0,0,0,0,0,1,0
Whooping Crane,4,Gruiformes,Gruidae,1.0,1114.242495994122,26.0,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Wild Boar,13,Artiodactyla,Suidae,0.0,1114.242495994122,17.5,127.5,4,1,1,0,0,0,0,0,0,0,1
Wildebeest,13,Artiodactyla,Bovidae,1.0,1114.242495994122,17.5,185.0,2,0,0,1,0,0,0,0,0,0,0
Willow Warbler,4,Passeriformes,Phylloscopidae,0.0,1114.242495994122,5.0,1601.274827419837,0,0,1,1,0,0,0,0,0,0,0
Winter Moth,11,Lepidoptera,Geometridae,0.0,13.97,0.2916666666666667,1601.274827419837,2,0,1,0,0,1,0,0,0,0,0
Wolf,13,Carnivora,Canidae,0.0,1114.242495994122,11.0,52.27272727272727,0,1,1,1,1,1,1,0,0,0,1
Wolf Snake,16,Squamata,Colubridae,0.0,50.8,10.0,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Wolf Spider,3,Araneae,Lycosidae,0.0,72.0,1.5,0.54673721340388,4,1,1,1,1,1,1,0,1,1,1
Wolffish,0,Perciformes,Anarhichadidae,1.0,228.6,12.0,22.67964547178199,0,0,0,0,0,0,0,0,0,1,0
Wolverine,13,Carnivora,Mustelidae,0.0,1114.242495994122,12.5,20.5,0,0,1,0,0,1,0,0,0,0,1
Wombat,13,Diprotodontia,Vombatidae,1.0,1114.242495994122,23.0,27.5,2,0,0,0,0,0,0,0,1,1,0
Wood Bison,13,Artiodactyla,Bovidae,0.0,650.0,20.0,725.5,2,0,0,0,0,1,0,0,0,0,1
Wood Frog,2,Anura,Ranidae,0.0,3.81,19.474841669993218,0.0079378579123433,0,0,0,0,0,1,0,0,0,0,0
Wood Turtle,16,Testudines,Geoemydidae,0.0,21.59,58.0,1.3607787283069193,4,1,0,0,1,1,1,0,0,0,0
Woodlouse,12,Isopoda,Armadillidiidae,0.0,935.0,3.5,1000.0,2,1,1,1,1,1,1,0,1,1,1
Woodlouse Spider,3,Araneae,Dysderidae,0.0,1.016,19.474841669993218,1601.274827419837,0,1,1,1,1,1,0,0,1,1,1
Woodpecker,4,Piciformes,Picidae,0.0,1114.242495994122,8.5,10.705467372134038,4,1,1,1,1,1,1,0,0,0,1
Woodrat,13,Rodentia,Cricetidae,0.0,36.195,19.474841669993218,0.3331065373929807,2,0,0,0,0,1,0,0,0,0,0
Woolly Mammoth,13,Proboscidea,Elephantidae,1.0,6.0,70.0,6.0,2,1,1,0,0,1,0,0,0,1,0
Woolly Monkey,13,Primates,Atelidae,0.0,1114.242495994122,8.5,6.5,4,0,0,0,1,0,0,0,0,0,0
Woolly Rhinoceros,13,Perissodactyla,Rhinocerotidae,1.0,457.2,19.474841669993218,3181.818181818181,2,1,1,0,0,0,0,0,0,0,1
Worm Snake,16,Squamata,Colubridae,0.0,23.495,4.0,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Wrasse,0,Perciformes,Labridae,0.0,13050.0,6.5,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Writing Spider,3,Araneae,Araneidae,0.0,105.0,19.474841669993218,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Wrought Iron Butterflyfish,0,Perciformes,Chaetodontidae,0.0,15.24,7.0,1601.274827419837,4,0,0,0,0,0,0,0,0,1,0
Wryneck,4,Piciformes,Picidae,0.0,16.51,3.5,0.0379883200090718,3,1,1,1,0,1,0,0,0,0,1
Xeme (Sabine’s Gull),4,Charadriiformes,Laridae,0.0,29.21,8.0,0.155922208992459,0,0,1,0,0,1,0,0,0,0,1
Xenoceratops,16,Ornithischia,Ceratopsidae,1.0,597.408,19.474841669993218,0.9071858188712796,2,0,0,0,0,1,0,0,0,0,0
Xerus,13,Rodentia,Sciuridae,0.0,44.45,11.5,0.6349206349206349,4,0,0,1,0,0,0,0,0,0,0
Xiaotingia,16,Ornithischia,Anchiornithidae,1.0,4180.0,19.474841669993218,0.8181818181818181,0,1,0,0,0,0,0,0,0,0,0
Yak,13,Artiodactyla,Bovidae,0.0,1114.242495994122,17.5,150.5,2,1,0,0,0,0,0,0,0,0,1
Yarara,16,Squamata,Viperidae,0.0,100.584,15.0,1601.274827419837,0,0,0,0,1,0,0,0,0,0,0
Yellow Bellied Sapsucker,4,Piciformes,Picidae,0.0,19.558,6.5,0.0501786018030277,4,0,0,0,1,1,1,0,0,0,0
Yellow Belly Ball Python,16,Squamata,Pythonidae,0.0,152.4,25.0,3.175150366049478,4,0,0,1,0,0,0,0,0,0,0
Yellow Cobra,16,Squamata,Elapidae,0.0,119.38,16.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Yellow Crazy Ant,11,Hymenoptera,Formicidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,1,0,1,1,1,0,0,1,1,0
Yellow Perch,0,Perciformes,Percidae,0.0,22.86,9.5,1.1339822735890994,4,0,0,0,0,1,0,0,0,0,0
Yellow Spotted Lizard,16,Squamata,Xantusiidae,0.0,9.525,12.5,1.4545454545454546,0,0,0,0,0,0,1,0,0,0,0
Yellow Tanager (Black-and-Yellow Tanager),4,Thraupidae,Thraupidae,0.0,11.938,2.5,0.0124737767193967,4,0,0,0,1,0,1,0,0,0,0
Yellow-Eyed Penguin,4,Sphenisciformes,Spheniscidae,1.0,1114.242495994122,15.0,6.5,0,0,0,0,0,0,0,0,1,1,0
Yellowfin Tuna,0,Scombriformes,Scombridae,0.0,450.0,7.5,204.54545454545453,0,0,0,0,0,0,0,0,0,1,0
Yellowhammer,4,Passeriformes,Emberizidae,0.0,16.256,3.7,0.0283494925440834,4,1,1,0,0,0,0,0,1,1,1
Yellowthroat,4,Passeriformes,Parulidae,0.0,11.43,11.0,0.008504847763225,3,0,0,0,1,1,1,0,0,0,0
Yokohama chicken,4,Galliformes,Phasianidae,1.0,1114.242495994122,7.0,1.814371637742559,4,1,1,0,0,1,0,0,1,1,0
Yoranian,13,Carnivora,Canidae,0.0,27.94,13.5,2.267964547178199,4,0,0,0,0,1,0,0,0,0,0
Zebra,13,Perissodactyla,Equidae,1.0,237.5,25.0,312.5,2,0,0,1,0,0,0,0,0,0,0
Zebra Finch,4,Passeriformes,Estrildidae,0.0,10.16,19.474841669993218,12.0,4,1,0,0,0,0,0,0,1,1,0
Zebra Mussels,5,Myida,Dreissenidae,0.0,2.54,3.5,1601.274827419837,2,0,1,0,0,1,0,0,0,1,1
Zebra Pleco,0,Siluriformes,Loricariidae,1.0,1114.242495994122,12.5,1601.274827419837,4,0,0,0,1,0,0,0,0,0,0
