Animal Name,Class,Order,Family,Is_Endangered,Length(cm),Lifespan(years),Weight(kg),Diet,Asia,Europe,Africa,South-America,North-America,Central-America,Antarctica,Oceania,Ocean,Eurasia
Archaeoindris,Mammalia,Primates,Palaeopropithecidae,1.0,,,255.0,Herbivore,0,0,1,0,0,0,0,0,0,0
Archaeopteryx,,,Archaeopterygidae,1.0,,,,Carnivore,0,1,0,0,0,0,0,0,0,0
Archaeotherium,Mammalia,Artiodactyla,†Entelodontidae,1.0,16.51,,68.4090909090909,Herbivore,0,0,0,0,1,0,0,0,0,0
Archelon Turtle,,,,1.0,1310.0,,205.02399506490917,,0,0,0,0,1,0,0,0,0,0
Archerfish,Actinopterygii,Perciformes,Toxotidae,0.0,27.94,3.0,1.587575183024739,Insectivore,1,0,0,0,0,0,0,1,1,0
Arctic Char,Actinopterygii,Salmoniformes,Salmonidae,0.0,20.5,20.0,6.136363636363636,Carnivore,0,1,0,0,1,0,0,0,1,1
Arctic Fox,Mammalia,Carnivora,Canidae,0.0,9000.0,8.5,5.4,Carnivore,0,1,0,0,1,0,0,0,0,1
Arctic Hare,Mammalia,Lagomorpha,Leporidae,0.0,5750.0,5.5,4.5,Herbivore,0,0,0,0,1,0,0,0,0,0
Arctic Wolf,Mammalia,Carnivora,Canidae,0.0,7550.0,8.5,32.5,Carnivore,0,0,0,0,1,0,0,0,0,0
Arctodus,,,,1.0,274.32,,0.45359290943563974,Omnivore,0,0,0,0,1,1,0,0,0,0
Arctotherium,Mammalia,Carnivora,Ursidae,1.0,,,,Omnivore,0,0,0,1,0,0,0,0,0,0
Argentavis Magnificens,Aves,Cathartiformes,Teratornithidae,1.0,,,,Carnivore,0,0,0,1,0,0,0,0,0,0
Argentinosaurus,,,,1.0,,,,Herbivore,0,0,0,1,0,0,0,0,0,0
Arizona Bark Scorpion,Arachnida,Scorpiones,Buthidae,,750.0,6.0,0.05669898508816692,Carnivore,0,0,0,0,1,1,0,0,0,0
Arizona Black Rattlesnake,Reptilia,Squamata,Viperidae,,91.44,17.5,,Carnivore,0,0,0,0,1,0,0,0,0,0
Arizona Blonde Tarantula,Arachnida,Araneae,Theraphosidae,,6.35,9.0,0.15592220899245904,Carnivore,0,0,0,0,1,0,0,0,0,0
Arizona Coral Snake,Reptilia,Squamata,Elapidae,0.0,46.99,,,Carnivore,0,0,0,0,1,0,0,0,0,0
Armadillo,Mammalia,Cingulata,Dasypodidae,1.0,5550.0,8.0,17.0,Omnivore,0,0,0,1,1,1,0,0,0,0
Armadillo Lizard,Reptilia,Squamata,Cordylidae,0.0,9.525,25.0,0.10582010582010581,Carnivore,0,0,1,0,0,0,0,0,0,0
Armenian Gampr,Mammalia,,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Armored Catfish,Actinopterygii,Siluriformes,Loricariidae,0.0,17.78,6.5,1.3636363636363635,Herbivore,0,0,0,1,1,0,0,0,0,0
Armyworm,Insecta,Lepidoptera,Noctuidae,0.0,1.98501,0.17945205479452056,103.0,Herbivore,1,1,1,1,1,1,0,0,0,0
Arsinoitherium,Mammalia,Embrithopoda,Arsinoitheriidae,1.0,725.0,,2505.0,Herbivore,1,0,1,0,0,0,0,0,0,0
Arthropleura,Diplopoda,Arthropleurida,Arthropleuridae,1.0,144.78,,49.99999999999999,Herbivore,0,1,0,0,1,0,0,0,0,0
Aruba Rattlesnake,Reptilia,Squamata,Viperidae,1.0,76.2,,,Carnivore,0,0,0,1,0,0,0,0,0,0
Asian Arowana,Actinopterygii,Osteoglossiformes,Osteoglossidae,1.0,200.0,60.0,10.9,Carnivore,1,0,0,0,0,0,0,0,0,0
Asian Carp,Actinopterygii,Cypriniformes,Cyprinidae,1.0,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Asian Cockroach,Insecta,Blattodea,Ectobiddae,,95.885,0.375,0.105,Omnivore,1,0,0,0,1,0,0,0,0,0
Asian Elephant,Mammalia,Proboscidea,Elephantidae,1.0,,62.5,1.5,Herbivore,1,0,0,0,0,0,0,0,0,0
Asian Giant Hornet,Insecta,Hymenoptera,Vespidae,0.0,409.99999999999994,0.3333333333333333,,Carnivore,1,0,0,0,0,0,0,0,0,0
Asian Lady Beetle,Insecta,Coleoptera,Coccinellidae,,363.8,0.625,,Insectivore,1,1,1,1,1,1,0,0,0,1
Asian Longhorn Beetle,Insecta,Coleoptera,Cerambycidae,,2.7940000000000005,3.0,,Herbivore,1,0,0,0,1,0,0,0,0,0
Asian Palm Civet,Mammalia,Carnivora,Viverridae,1.0,,17.5,2.95,Carnivore,1,0,0,0,0,0,0,0,0,0
Asian Vine Snake,Reptilia,Squmata,Colubridae,0.0,114.3,8.5,,Carnivore,1,0,0,0,0,0,0,0,0,0
Asian Water Monitor,Reptilia,Squamata,Varanidae,0.0,198.12,18.0,17.91691992270777,Carnivore,1,0,0,0,0,0,0,0,0,0
Asiatic Black Bear,Mammalia,Carnivora,Ursidae,1.0,,20.0,145.0,Omnivore,1,0,0,0,0,0,0,0,0,1
Asp,Reptilia,Squamata,Viperidae,0.0,76.2,17.5,,Omnivore,0,1,0,0,0,0,0,0,0,0
Assassin Bug,Insecta,Hemiptera,Reduviidae,0.0,,,5.5e-06,Carnivore,1,1,1,1,1,1,1,1,1,1
Assassin Snail,Gastropoda,Neogastropoda,Nassariidae,,2.4765,,,Carnivore,1,0,0,0,0,0,0,0,0,0
Atlantic Salmon,Actinopterygii,Salmoniformes,Salmonidae,0.0,,,4.513249448884615,Omnivore,0,0,0,0,0,0,0,0,1,0
Atlantic Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,1.0,289.56,32.5,249.47610018960185,Omnivore,0,0,0,0,1,0,0,0,0,0
Atlas Beetle,Insecta,Coleoptera,Scarabaeidae,0.0,5250.0,1.0,,Herbivore,1,0,0,0,0,0,0,0,0,0
Atlas Moth,Insecta,Lepidoptera,Saturniidae,,,1.5,,Herbivore,1,0,0,0,0,0,0,1,1,0
Aurochs,Mammalia,Artiodactyla,Bovidae,1.0,,20.0,180.5,Omnivore,1,1,0,0,1,0,0,0,0,0
Aussiedoodle,Mammalia,Carnivora,Canidae,,,11.5,34.090909090909086,Omnivore,0,0,0,0,1,0,0,0,0,0
Aussiedor,Mammalia,Carnivora,Canidae,,,12.0,,Omnivore,0,0,0,0,1,0,0,0,0,0
Aussiepom,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Australian Bulldog,Mammalia,Carnivora,Canidae,,,12.0,35.45454545454545,Omnivore,0,0,0,0,0,0,0,1,1,0
Australian Cattle Dog,Mammalia,Carnivora,Canidae,,,14.0,,Omnivore,0,0,0,0,0,0,0,1,1,0
Australian Cockroach,Insecta,Blattodea,Blattidea,,3.175,1.1666666666666667,0.105,Omnivore,0,0,1,0,1,0,0,1,1,0
Australian Flathead Perch,Actinopterygii,Perciformes,Serranidae,0.0,,,,Omnivore,0,0,0,0,0,0,0,1,1,0
Australian Gecko,Reptilia,Squamata,,0.0,8.4328,15.0,0.06265237852242445,Omnivore,0,0,0,0,0,0,0,1,1,0
Australian Kelpie Dog,Mammalia,Carnivora,Canidae,,,11.5,15.87575183024739,Omnivore,0,0,0,0,0,0,0,1,1,0
Australian Labradoodle,Mammalia,Carnivora,Canidae,,,14.5,19.318181818181817,Omnivore,0,0,0,0,0,0,0,1,1,0
Australian Mist,Mammalia,Carnivora,Felidae,,,16.5,5.216318458509857,Omnivore,0,0,0,0,0,0,0,1,1,0
Australian Retriever,Mammalia,Carnivora,Canidae,,,13.5,27.27272727272727,Omnivore,0,0,0,0,1,0,0,0,0,0
Australian Shepherd,Mammalia,Carnivora,Canidae,,,14.0,29.545454545454543,Omnivore,0,0,0,0,1,0,0,1,1,0
Australian Terrier,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,0,0,0,1,1,0
Australopithecus,,,,1.0,,,,Omnivore,0,0,1,0,0,0,0,0,0,0
Avocet,Aves,Charadriiformes,Recurvirostridae,0.0,4350.0,12.5,9.523809523809524,Carnivore,1,1,0,1,1,0,0,1,1,1
Axanthic Ball Python,Reptilia,Squamata,Pythonidae,0.0,121.92,25.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Axolotl,Amphibia,Caudata,Ambystomatidae,1.0,3000.0,15.0,4.585537918871252,Carnivore,0,0,0,0,1,1,0,0,0,0
Ayam Cemani,Aves,Galliformes,Phasianidae ,,,7.0,1.995808801516815,Omnivore,1,0,0,0,0,0,0,0,0,0
Aye-aye,Mammalia,Primates,Daubentoniidae,1.0,3500.0,16.5,2.35,Omnivore,0,0,1,0,0,0,0,0,0,0
Azawakh,,,,,,,,Omnivore,0,0,1,0,0,0,0,0,0,0
Babirusa,Mammalia,Artiodactyla,Suidae,1.0,99.06,10.0,95.45454545454545,Omnivore,1,0,0,0,0,0,0,0,0,0
Baboon,Mammalia,Primates,Cercopithecidae,0.0,,27.5,29.5,Omnivore,1,0,1,0,0,0,0,0,0,0
Bactrian Camel,Mammalia,Artiodactyla,Camelidae,1.0,,42.5,708.0,Herbivore,1,0,0,0,0,0,0,0,0,0
Badger,Mammalia,Carnivora,Mustelidae,0.0,2700.0,9.0,9.0,Omnivore,0,1,0,0,0,0,0,0,0,0
Baiji,Mammalia,Cetartiodactyla,Lipotidae,1.0,243.84,24.0,167.27272727272725,Carnivore,1,1,1,1,1,1,1,1,1,1
Baird’s Rat Snake,Reptilia,Squamata,Colubridae,0.0,,,,Carnivore,0,0,0,0,1,1,0,0,0,0
Bald Eagle,Aves,Accipitriformes,Accipitridae,0.0,,17.5,4.681818181818182,Carnivore,0,0,0,0,1,0,0,0,0,0
Baleen Whale,Mammalia,Artiodactyla,Eschrichtiidae,1.0,1219.2,100.0,,Carnivore,0,0,0,0,0,0,0,0,1,0
Balinese,Mammalia,Carnivora,Felidae,,,17.0,5.0,Omnivore,0,0,0,0,1,0,0,0,0,0
Balkan Lynx,Mammalia,Carnivora,Felidae,1.0,105.02900000000001,21.0,21.45494461630576,Carnivore,0,1,0,0,0,0,0,0,0,0
Ball Python,Reptilia,Squamata,Pythonidae,0.0,182.88,30.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Bamboo Worms,Insecta,Lepidoptera,Crambidae,,400.0,0.16666666666666666,,Herbivore,1,0,0,0,0,0,0,0,0,0
Banana Ball Python,Reptilia,Squamata,Pythonidae,0.0,250.0,25.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Banana Cinnamon Ball Python,Reptilia,Squamata,Pythonidae,0.0,152.4,25.0,2.948353911331658,Omnivore,0,0,1,0,0,0,0,0,0,0
Banana Eel,Actinopterygii,Anguilliformes,Muraenidae,0.0,60.96,13.5,,Carnivore,0,0,0,0,0,0,0,0,1,0
Banana Spider,Arachnida,Araneae,Araneidae,0.0,175.0,,0.005953393434257526,Carnivore,1,0,1,0,1,0,0,1,1,0
Banded Krait,Reptilia,Squamata,Elapidae,,,,,Carnivore,1,0,0,0,0,0,0,0,0,0
Banded Palm Civet,Mammalia,Carnivora,Viverridae,1.0,,17.5,2.95,Carnivore,1,0,0,0,0,0,0,0,0,0
Banded Water Snake,Reptilia,Squamata,Colubridae,0.0,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Bandicoot,Mammalia,Peramelemorphia,Peramelidae,1.0,5450.0,5.0,0.9,Omnivore,0,0,0,0,0,0,0,1,1,0
Banjo Catfish,,,,,,,,Carnivore,0,0,0,1,0,0,0,0,0,0
Barb,Actinopterygii,Cypriniformes,Cyprinidae,0.0,19.05,5.0,,Omnivore,1,0,1,1,0,0,0,0,0,1
Barbet,Mammalia,Carnivora,Canidae,,,13.0,,Omnivore,0,1,0,0,0,0,0,0,0,0
Barinasuchus,Reptilia,Crocodylia,Sebecidae,1.0,2600.0,,1655.614119440085,Carnivore,0,0,0,1,0,0,0,0,0,0
Bark Beetle,Insecta,Coleoptera,Curculionidae,,700.0,1.25,,Herbivore,1,1,1,1,1,1,0,1,1,1
Bark Scorpion,Arachnida,Scorpiones,Buthidae,,,5.0,,Omnivore,0,0,0,1,1,1,0,0,0,0
Barn Owl,Aves,Strigiformes,Tytonidae,0.0,,7.5,14.991181657848324,Carnivore,1,1,1,1,1,1,0,1,1,1
Barn Swallow,Aves,Passeriformes,Hirundinidae,0.0,1700.0,,8.409090909090908,Carnivore,1,1,1,1,1,1,0,1,1,1
Barnacle,,Maxillopoda,Thecostraca,0.0,400.0,14.0,,Omnivore,0,0,0,0,0,0,0,0,1,0
Barosaurus,Reptilia,Saurischia,Diplodocidae,1.0,2499.36,25.0,0.02,Herbivore,0,0,0,0,1,0,0,0,0,0
Barracuda,Actinopterygii,Perciformes,Sphyraenidae,0.0,125.0,12.5,,Carnivore,0,0,0,0,0,0,0,0,1,0
Barramundi Fish,Actinopterygii,Perciformes,Latidae,0.0,320.0,,54.54545454545454,Carnivore,0,0,0,0,0,0,0,0,1,0
Barred Owl,Aves,Strigiformes,Strigidae,0.0,1945.0,18.0,0.6350300732098956,Carnivore,0,0,0,0,1,1,0,0,0,0
Barreleye Fish (Barrel Eye),Actinopterygii,Argentiniformes,Opisthoproctidae,,,,,Carnivore,0,0,0,0,0,0,0,0,1,0
Barylambda,Mammalia,Cimolesta,Barylambdidae,1.0,243.84,,649.9986392212718,Herbivore,1,1,1,1,1,1,1,1,1,1
Basenji Dog,Mammalia,Carnivora,Canidae,,,13.0,10.909090909090908,Omnivore,0,0,1,0,0,0,0,0,0,0
Basilisk Lizard,Reptilia,Squamata,Corytophanidae,0.0,76.2,7.0,0.2523104836423428,Carnivore,0,0,0,1,0,1,0,0,0,0
Basilosaurus,Mammalia,Artiodactyla,Basilosauridae,1.0,,,,Omnivore,1,0,1,0,1,0,0,0,1,0
Basking Shark,Chondrichthyes,Lamniformes,Cetorhinidae,0.0,900.0,60.0,,Carnivore,0,0,0,0,0,0,0,0,1,0
Bass,Actinopterygii,Perciformes,,,,41.5,,Carnivore,1,1,0,0,1,0,0,1,1,0
Bassador,Mammalia,Carnivora,Canidae,,,11.5,31.818181818181817,Omnivore,0,0,0,0,1,0,0,0,0,0
Basset Fauve de Bretagne,Mammalia,Carnivora,Canidae,,,12.0,15.909090909090908,Omnivore,0,1,0,0,0,0,0,0,0,0
Basset Hound,Mammalia,Carnivora,Canidae,,,11.0,,Omnivore,0,1,0,0,0,0,0,0,0,0
Bassetoodle,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Bat,Mammalia,Chiroptera,Microchiroptera,0.0,9150.0,20.0,0.05291005291005291,Omnivore,1,1,1,1,1,1,0,1,1,1
Bat-Eared Fox,Mammalia,Carnivora,Canidae,0.0,,11.5,,Insectivore,0,0,1,0,0,0,0,0,0,0
Batfish,Actinopterygii,Lophiiformes,Ogcocephalidae,,3500.0,10.0,,Carnivore,0,0,0,0,0,0,0,0,1,0
Bavarian Mountain Hound,Mammalia,Carnivora,Canidae,,,13.5,29.999999999999996,Omnivore,0,1,0,0,0,0,0,0,0,0
Baya,Aves,Passeriformes,Ploceidae,0.0,,12.5,0.5114638447971781,Omnivore,1,0,0,0,0,0,0,0,0,0
Bea-Tzu,Mammalia,Carnivora,Canidae,0.0,35.56,12.5,8.618265279277155,Omnivore,0,0,0,0,1,0,0,0,0,0
Beabull,Mammalia,Carnivora,Canidae,0.0,16.0,11.0,15.87575183024739,Omnivore,0,0,0,0,1,0,0,0,0,0
Beagador,Mammalia,Carnivora,Canidae,,,13.5,20.454545454545453,Omnivore,0,0,0,0,1,0,0,0,0,0
Beagle,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Beagle Shepherd,Mammalia,Carnivora,Canidae,,,12.0,25.454545454545453,Omnivore,0,0,0,0,1,0,0,0,0,0
Beaglier,Mammalia,Carnivora,Canidae,,,12.5,14.999999999999998,Omnivore,0,0,0,0,0,0,0,1,1,0
Beago,Mammalia,Carnivora,Canidae,,,10.0,24.999999999999996,Omnivore,0,0,0,0,1,0,0,0,0,0
Bear,Mammalia,Carnivora,Ursidae,1.0,,25.0,238.5,Omnivore,1,1,0,1,1,1,0,0,0,1
Bearded Collie,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Bearded Dragon,Reptilia,Squamata,Agamidae,0.0,5550.0,10.5,13.403880070546737,Omnivore,0,0,0,0,0,0,0,1,1,0
Bearded Fireworm,Polychaeta,Aciculata,Amphinomidae,,22.86,2.5,,Carnivore,0,0,0,0,0,0,0,0,1,0
Bearded Vulture,Aves,Accipitriformes,Accipitridae,0.0,,,,Carnivore,1,1,1,0,0,0,0,0,0,0
Beaski,Mammalia,Carnivora,Canidae,,,13.5,22.727272727272727,Omnivore,0,0,0,0,1,0,0,0,0,0
Beauceron,Mammalia,Carnivora,Canidae,,,11.0,,Omnivore,0,1,0,0,0,0,0,0,0,0
Beauty rat snake,Reptilia,Squamata,Colubridae,1.0,152.4,20.0,,Carnivore,1,0,0,0,0,0,0,0,0,1
Beaver,Mammalia,Rodentia,Castoridae,0.0,10000.0,11.0,21.5,Herbivore,0,1,0,0,1,0,0,0,1,1
Bed Bugs,Insecta,Hemiptera,Cimicidae,0.0,600.0,0.9166666666666666,,Omnivore,1,1,1,1,1,1,1,1,1,1
Bedlington Terrier,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Bee,Insecta,Hymenoptera,Andrenidae,,,,,Omnivore,1,1,1,1,1,1,0,1,1,1
Bee-Eater,Aves,Coraciiformes,Meropidae,0.0,24.13,4.5,0.049611611952146056,Insectivore,1,1,1,0,0,0,0,1,1,0
Beefalo,Mammalia,Artiodactyla,Bovidae,,,25.0,204.57040215547352,Herbivore,0,0,0,0,1,0,0,0,0,0
Beetle,Insecta,Endopterygota,Coleoptera,0.0,,,,Omnivore,1,1,1,1,1,1,0,1,1,1
Belgian Canary,Aves,Passeriformes,Fringillidae,,15.24,12.5,,Omnivore,1,1,1,1,1,1,0,0,0,1
Belgian Laekenois,Mammalia,Carnivora,Canidae,,,11.0,27.215574566138386,Omnivore,0,1,0,0,0,0,0,0,0,0
Belgian Malinois,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Belgian Sheepdog,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Belgian Shepherd,Mammalia,Carnivora,Canidae,,,12.0,,Omnivore,0,1,0,0,0,0,0,0,0,0
Belgian Tervuren,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Belted Kingfisher,Aves,Coraciiformes,Alcedinidae,0.0,,14.0,1.9400352733686066,Omnivore,0,0,0,0,1,1,0,0,0,0
Beluga Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,1.0,609.6,50.0,114.07861672306339,Carnivore,0,0,0,0,0,0,0,0,1,0
Beluga Sturgeon,Actinopterygii,Acipenseriformes,Acipenseridae,1.0,609.6,50.0,114.07861672306339,Carnivore,0,0,0,0,0,0,0,0,1,0
Bengal Tiger,Mammalia,Carnivora,Felidae,1.0,284.99999999999994,21.5,220.0,Carnivore,1,0,0,0,0,0,0,0,0,0
Bergamasco,Mammalia,Carnivora,Canidae,,,14.0,31.9783001152126,Omnivore,0,1,0,0,0,0,0,0,0,0
Berger Blanc Suisse,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Berger Picard,Mammalia,Carnivora,Canidae,,,12.5,31.818181818181817,Omnivore,0,1,0,0,0,0,0,0,0,0
Bernedoodle,,,,,,,,Omnivore,1,1,1,1,1,1,1,1,1,1
Bernese Mountain Dog,Mammalia,Carnivora,Canidae,,,7.0,,Omnivore,0,1,0,0,0,0,0,0,0,0
Bernese Shepherd,Mammalia,Carnivora,Canidae,,,11.0,49.895220037920375,Omnivore,0,0,0,0,1,0,0,0,0,0
Betta Fish (Siamese Fighting Fish),Actinopterygii,Perciformes,Osphronemidae,0.0,700.0,4.0,,Carnivore,1,0,0,0,0,0,0,0,0,0
Bhutan Takin,Mammalia,Artiodactyla,Bovidae,1.0,176.53,18.0,299.37132022752223,Herbivore,1,0,0,0,0,0,0,0,0,0
Bichir,Actinopterygii,Polypteriformes,Polypteridae,,52.07,17.5,3.4090909090909087,Carnivore,0,0,1,0,0,0,0,0,0,0
Bichon Frise,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Bichpoo,Mammalia,Carnivora,Canidae,,,13.5,8.181818181818182,Omnivore,0,0,0,0,0,0,0,1,1,0
Biewer Terrier,Mammalia,Carnivora,Canidae,,,13.5,2.727272727272727,Omnivore,1,1,1,1,1,1,1,1,1,1
Bigfin Reef Squid ,Cephalopoda,Myopsida,Loliginidae,,20.955000000000002,0.863013698630137,0.9888325425696947,Carnivore,0,0,0,0,0,0,0,0,1,0
Bighorn Sheep,Mammalia,Artiodactyla,Bovidae,0.0,17000.0,12.5,88.5,Herbivore,0,0,0,0,1,1,0,0,0,0
Bilby,Mammalia,Peramelemorphia,Thylacomyidae,1.0,41.973499999999994,10.0,1.5444838566283534,Omnivore,0,0,0,0,0,0,0,1,1,0
Binturong,Mammalia,Carnivora,Viverridae,1.0,7800.0,17.5,12.0,Omnivore,1,0,0,0,0,0,0,0,0,0
Bird,Aves,,,,,50.5,65.001,Omnivore,1,1,1,1,1,1,0,1,1,1
Bird Of Paradise,Aves,Passeriformes,Paradisaeidae,0.0,,6.5,8.465608465608465,Omnivore,1,0,0,0,0,0,0,1,1,0
Bird Snake,Reptilia,Squamata,Colubridae,1.0,106.68,,,,0,0,1,0,0,0,0,0,0,0
Birman,Mammalia,Carnivora,Felidae,,,14.0,5.443114913227677,Omnivore,1,0,0,0,0,0,0,0,0,0
Biscuit Beetle,Insecta,Coleoptera,Ptinidae,,275.0,0.375,3e-06,Herbivore,1,1,1,1,1,1,0,1,1,1
Bismarck Ringed Python,Reptilia,Squamata,Pythonidae,0.0,152.4,20.0,,Omnivore,1,1,1,1,1,1,1,1,1,1
Bison,Mammalia,Artiodactyla,Bovidae,0.0,235.0,17.5,0.5,Herbivore,0,0,0,0,1,0,0,0,0,0
Black And Tan Coonhound,Mammalia,Carnivora,Canidae,,,11.0,,Omnivore,0,0,0,0,1,0,0,0,0,0
Black and White Warbler,Aves,Passeriformes,Parulidae,0.0,11.937999999999999,,0.01417474627204173,Insectivore,0,1,0,1,1,1,0,0,0,0
Black Dragon Lizard,Reptilia,Squamata,Varanidae,,,18.0,32.88548593408388,Carnivore,1,0,0,0,0,0,0,0,0,0
Black Mamba,Reptilia,Squamata,Elapidae,0.0,775.0,11.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Black Marlin,Actinopterygii,Istiophoriformes,Istiophordae,,466.344,8.0,1653.0,Omnivore,0,0,0,0,0,0,0,0,1,0
Black Mouth Cur,Mammalia,Carnivora,Canidae,,,13.5,30.617521386905683,Omnivore,0,0,0,0,1,0,0,0,0,0
Black Pastel Ball Python,Reptilia,Squamata,Pythonidae,0.0,121.92,25.0,,Carnivore,0,0,1,0,0,0,0,0,0,0
Black Rat Snake,Reptilia,Squamata,Colubridae,0.0,175.26,,,Carnivore,0,0,0,0,1,0,0,0,0,0
Black Rhinoceros,Mammalia,Perissodactyla,Rhinocerotidae,1.0,345.0,47.5,400.5,Herbivore,0,0,1,0,0,0,0,0,0,0
Black Russian Terrier,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,0,0,0,0,0,1
Black Tarantula,Arachnida,Araneae,Theraphosidae,,16.51,6.5,0.2551454328967511,Carnivore,0,0,0,1,0,0,0,0,0,0
Black Throat Monitor,Reptilia,Squamata,Varanidae,0.0,,25.0,27.215574566138386,Carnivore,0,0,1,0,0,0,0,0,0,0
Black Wasp,Insecta,Hymenoptera,Sphecidae,0.0,2750.0,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Black Widow Spider,Arachnida,Araneae,Theridiidae,0.0,,,,Carnivore,1,1,1,1,1,1,0,1,1,1
Black Witch Moth,Insecta,Lepidoptera,Erebidae,,,,,Omnivore,0,0,0,1,1,1,0,0,0,0
Black-Bellied Whistling Duck,Aves,Anseriformes,Anatidae,0.0,38.1,10.0,0.8391468824559335,Omnivore,0,0,0,1,1,0,0,0,0,0
Black-Capped Chickadee,Aves,Passeriformes,Paridae,0.0,13.0175,7.25,0.010205817315870046,Omnivore,0,0,0,0,1,0,0,0,0,0
Black-Footed Ferret,Mammalia,Carnivora,Mustelidae,1.0,53.34,4.0,0.9090909090909091,Carnivore,0,0,0,0,1,0,0,0,0,0
Black-headed python,Reptilia,Squamata,Pythonidae,0.0,243.84,,,,0,0,0,0,0,0,0,1,1,0
Blacknose Shark,Chondrichthyes,Carcharhiniformes,Carcharhinidae,1.0,106.68,17.75,,Carnivore,0,0,0,0,0,1,0,0,1,0
Blackpoll Warbler,Aves,Passeriformes,Parulidae,0.0,13.97,4.5,0.012757271644837557,Omnivore,0,1,0,0,1,0,0,0,0,0
Blacktip Reef Shark,Chondrichthyes,Carcharhiniformes,Carcharhinidae,1.0,182.88,20.0,,Omnivore,0,0,0,0,0,0,0,1,1,0
Bladefin Basslet,Actinopterygii,Perciformes,Serranidae,0.0,5.842,,,Carnivore,0,0,0,0,0,0,0,0,1,0
Blanket Octopus,Cephalopoda,Octopoda,Tremoctopodidae,0.0,11.43,2.75,3.6363636363636362,Carnivore,0,0,0,0,0,0,0,0,1,0
Blind Snake,Reptilia,Squamata,Typhlopidae,0.0,2200.0,,,Carnivore,1,0,1,1,1,1,0,1,1,0
Blister Beetle,Insecta,Coleoptera,Meloidae,,175.0,0.25,,Herbivore,0,1,1,1,1,0,0,1,1,1
Blister Beetle,Insecta,Coleoptera,Meloidae,0.0,175.0,0.16666666666666666,,Omnivore,0,0,0,0,1,0,0,0,0,0
Blobfish,Actinopterygii,Scorpaeniformes,Psychrolutidae,1.0,5080.0,,14.5,Omnivore,0,0,0,0,0,0,0,0,1,0
Blood Python,Reptilia,Squamata,Pythonidae,0.0,650.0,25.0,13.607787283069193,Carnivore,1,0,0,0,0,0,0,0,0,0
Bloodhound,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,1,0,0,0,0,0,0,0,0
Blue Belly Lizard,Reptilia,Squamata,Phyrnosomatidae,0.0,16.002000000000002,6.0,0.02834949254408346,Carnivore,0,0,0,0,1,1,0,0,0,0
Blue Catfish,Actinopterygii,Siluriformes,Ictaluridae,0.0,113.03,17.0,39.772727272727266,Omnivore,0,0,0,0,1,1,0,0,0,0
Blue Death Feigning Beetle,Insecta,Coleoptera,Tenebrionidae,,1950.0,52.0,,Omnivore,0,0,0,0,1,0,0,0,0,0
Blue Eyed Pleco,Actinopterygii,Siluriformes,Loricaridae,0.0,3000.0,15.0,,Omnivore,0,0,0,1,0,0,0,0,0,0
Blue Gray Gnatcatcher,Aves,Passeriformes,Polioptilidae,0.0,11.43,,0.007407407407407407,Insectivore,0,0,0,0,1,1,0,0,0,0
Blue grosbeak,Aves,Passeriforme,Cardinalidae,0.0,16.51,,0.028774734932244715,Omnivore,0,0,0,0,1,1,0,0,0,0
Blue Iguana,Reptilia,Squamata,Iguanidae,1.0,,,,Omnivore,0,0,0,0,0,1,0,0,0,0
Blue Jay,Aves,Passeriformes,Corvidae,0.0,26.67,7.0,0.10934744268077601,Omnivore,0,0,0,0,1,0,0,0,0,0
Blue Lacy Dog,Mammalia,Carnivora,Canidae,,,,,Omnivore,0,0,0,0,1,0,0,0,0,0
Blue Picardy Spaniel,Mammalia,Carnivora,Canidae,,,13.0,31.818181818181817,Omnivore,0,1,0,0,0,0,0,0,0,0
